6 1000
0.0803112410 -1.6481297984 -5.709380e+00 -10.76724639 -10.29928280 -14.331563624
0.0383267136 -0.4134708111 -6.007380e-01 -3.98607449 -3.60299283 -3.870090739
-2.0801542308 2.0709717845 -1.872577e+00 8.29599527 6.48654442 8.474238639
0.4467807457 -0.3483353228 1.461342e+00 -0.77497874 -0.92310772 -1.469319908
-0.5663886383 0.3551209438 -1.941979e+00 -0.10069393 -1.86007665 0.268604003
-0.8610587287 -0.8457861919 -6.765776e+00 -8.17685313 -8.79494918 -10.018496619
0.8196413237 -0.3332272621 3.460657e+00 2.47084896 2.88879570 1.853711140
-2.4370924107 -0.3522534172 -1.085275e+01 -8.77070242 -9.92678645 -9.163099511
0.1309575881 -1.7048189949 -4.223294e+00 -11.12216197 -11.56494936 -14.599105449
0.5772882378 1.5810456392 7.047655e+00 13.58156562 15.70208750 16.518166857
0.8418320223 -0.4327881236 8.840862e-01 -2.25334880 -1.86350876 -2.461807233
-0.0970202065 -1.9192260054 -7.742962e+00 -15.10157787 -13.39559379 -16.376392784
0.8301051580 -0.1884320690 2.139026e+00 1.44612458 2.11821954 1.939743852
1.4839328636 -0.7040413412 4.045363e+00 0.76353888 1.68182213 0.944870326
0.6335577510 2.8265289418 1.006966e+01 23.29919900 23.47554967 29.204482399
1.1532012988 1.5642446133 7.762087e+00 14.80026802 14.19585428 18.725717912
-2.0998468912 -0.1399430029 -9.411720e+00 -5.98810737 -5.30832292 -9.161324416
0.3568670945 -0.0034128900 1.269255e+00 1.51807938 1.21066517 0.153490443
-0.2117348361 -0.2931905289 -3.842410e+00 -3.83168343 -4.01794345 -4.895176213
-1.0936057347 -0.4854099217 -2.349911e+00 -2.29532940 -3.39851388 -2.891667440
-0.0676910907 2.0874928402 5.343459e+00 14.84033332 15.37156029 17.492320802
-0.5067039367 0.5759808623 1.391169e+00 2.97469039 2.10557200 3.239273252
1.1582942776 0.5252023169 5.681894e+00 6.38851479 7.20981011 8.327538992
0.0327756560 0.4520539801 7.573302e-02 2.12311357 1.30167930 2.056695179
0.5507314579 -0.0428937317 2.432312e+00 0.09085626 -0.79759525 0.074297315
-0.0271140888 -2.0392578360 -6.238968e+00 -14.93608035 -12.28648077 -19.614340481
-1.1022592324 -1.0872617047 -6.733427e+00 -10.68575170 -11.11059622 -13.457942868
-1.4800790818 0.8299067887 -3.086992e+00 3.11808183 2.93096223 4.769877765
-0.5598407587 -0.5158106127 -3.551310e+00 -5.54654653 -4.20508616 -8.190337501
-0.7330589327 -0.5095032575 -3.663414e+00 -4.39751091 -5.80806014 -5.773083337
0.5220997048 -0.8473869427 -8.133484e-01 -4.35634516 -6.90690769 -3.167488025
0.0677736897 0.4902114456 2.055172e+00 5.39949458 3.66486330 8.038926915
-0.8492359816 0.5374204236 -1.522966e+00 1.39030803 -0.70068326 1.602635550
0.7346120527 -1.4666840810 -2.492271e+00 -9.40496842 -9.15517347 -10.386021192
-0.0890225393 1.1705189753 2.271173e+00 7.82261437 8.80901939 7.594000415
0.6233348543 -0.7031354647 -2.956500e-01 -3.49598034 -3.07885404 -4.305925844
0.2595662299 -0.5790570514 -8.763188e-01 -4.44109242 -4.41243325 -5.697586697
1.2831471395 0.6347451381 7.802225e+00 7.77442283 9.26843993 7.824720365
-2.3656578489 -1.8585187809 -1.469105e+01 -20.75510911 -22.24255599 -25.473184941
0.9497269100 0.0992455331 4.373081e+00 2.92850998 3.45660293 6.208840208
0.6986440164 0.0175378346 2.821764e+00 2.10207345 2.16796366 3.337251970
0.0229048015 -1.0218558481 -4.142732e+00 -8.52415186 -8.91092196 -10.064528153
-1.0071838682 -0.1706040661 -3.106558e+00 -3.10175327 -3.12349355 -3.983221124
0.4746910829 -0.4475404106 1.073205e+00 0.43654482 -0.72066030 0.526160234
-0.0909412173 -1.7573680566 -4.885992e+00 -11.86531692 -10.26117939 -14.878908117
0.5091239909 -0.3148116036 -3.542244e-01 -1.82924892 -1.85178874 -2.482281043
1.3428044687 -1.2664772577 1.013079e+00 -5.55660016 -3.68275891 -6.359945405
3.0028713292 0.7146377158 1.365449e+01 12.94502215 13.05537177 14.887035802
0.8254138014 0.0486391311 3.592435e+00 2.04456419 2.69070921 5.331240242
-0.7893060450 -0.9201818276 -6.303217e+00 -10.36575963 -10.78047137 -13.739069442
-2.7934984361 0.4468418246 -9.087523e+00 -3.14993051 -3.14738571 -4.226957979
1.1234933861 -0.0874370494 3.213716e+00 2.39525581 1.66264670 1.798597023
-0.1972417606 1.2374781668 2.520002e+00 5.80705071 6.74446626 7.155896586
-0.8995305731 -0.7648329257 -6.583688e+00 -7.73666568 -6.13217727 -7.639083613
0.9931513213 1.7680141678 9.294770e+00 15.06652198 14.36733863 18.269043720
-1.4620932987 -0.2455966122 -4.722298e+00 -5.82842182 -5.90131596 -8.955235754
1.6475026000 1.8894072586 1.209831e+01 16.56895714 16.50223171 20.165260654
-0.2679840820 0.4476315998 5.366782e-01 3.05006922 0.86705053 3.070497802
-0.5173541745 -0.0186038320 -3.518053e+00 -0.95094937 -0.99368544 -0.218007360
-1.5408219443 -1.1924141798 -9.671567e+00 -12.47154440 -12.91191584 -15.106198527
-0.9302176663 0.0244045108 -3.100558e+00 -0.96411693 -1.64210843 -0.626540550
-1.7666418226 -0.3203034945 -7.770037e+00 -4.10800431 -4.47556470 -3.895617303
0.1464376685 -1.0588588300 -3.261186e+00 -7.88750603 -7.85707768 -10.283455507
-0.1131978890 0.2927119474 1.479006e-01 1.83758059 1.12220783 1.753556557
1.4437466782 2.2099458530 1.281968e+01 19.72775014 20.34066894 24.516967512
-0.0109228037 0.7182404386 2.496022e+00 4.82258071 5.90746503 5.025538232
0.0172101409 -0.5862599290 -6.923828e-01 -2.74755859 -1.63251318 -0.866219999
1.8860195057 1.1714781040 1.223664e+01 13.33360120 14.01041046 16.092222799
-0.7006221611 0.9386854612 7.954876e-01 5.29277680 5.58599977 5.729930267
-1.5970122711 1.1629335404 -1.460711e+00 3.59961338 3.36271616 5.619530120
-0.5314978656 1.6654654040 4.968522e+00 11.36054010 12.19672432 13.921851987
-0.9426947155 0.7762085693 -4.783135e-01 3.52855768 3.00539746 5.004809017
-1.0875075457 -0.6227459383 -6.837464e+00 -7.23503167 -5.44059490 -7.147710660
-0.0757634731 -0.6462889997 -3.255430e+00 -6.02066471 -8.32234182 -7.852405912
-0.3084778349 0.7627009042 2.052158e+00 5.79941467 4.41169216 8.453393564
1.5417913413 -0.5406988912 4.031059e+00 -0.51901292 -1.82505821 -0.928841645
-0.0330070379 -0.0452510601 -1.239513e+00 0.30551597 0.30485010 0.103570331
-0.3485295144 -0.2540749056 -1.361064e+00 -1.54370260 0.21042995 -3.090986884
1.5422413137 -0.1487392049 5.028057e+00 1.76522223 2.08220019 2.672699299
0.2740538215 -0.1718042218 1.030954e+00 -0.46374541 -1.07712656 -0.387559600
0.8676535107 0.0263678457 3.747747e+00 1.42853923 2.23565814 3.664227882
-0.5636745661 1.4907270960 1.283530e+00 7.96282533 5.82566762 12.189863217
-0.1227480206 -0.3867644836 -3.523402e+00 -5.91393939 -7.06415919 -6.736444556
-0.3261558573 -1.0167745989 -4.619967e+00 -6.73172590 -5.49549839 -7.670954271
1.0103154408 1.0237306657 6.240296e+00 10.00729442 11.02290059 12.495391359
0.3441111462 0.3127887069 4.160911e+00 5.40374714 5.26846974 5.935580883
0.4036103209 1.3032074185 5.650277e+00 11.36472594 11.67400929 15.118890097
0.2735571408 -0.8777012308 -2.144691e+00 -5.72751048 -6.20251425 -5.544352448
0.0965046082 -0.3551766311 5.921437e-02 -0.91621588 -0.84198260 -1.591709867
-1.9158304577 0.0972440958 -6.783980e+00 -2.77330815 -2.14860433 -4.119850419
-1.7765156291 0.5797554569 -5.402089e+00 -1.55300267 -2.28490747 -1.606676740
0.2217748531 -0.2809010743 7.734076e-01 -0.54129321 -0.52334933 -0.689544563
-0.2436696270 -0.2750096483 4.569456e-01 -0.03494197 -1.00555195 -0.099494320
0.2222014988 1.0673730638 3.479687e+00 6.81188366 7.39333155 6.620331789
0.8360578850 -1.1603129034 1.355500e-01 -5.78017034 -6.23011509 -6.187977564
0.8281763413 -2.0843278479 -3.183484e+00 -13.61586421 -14.45123639 -15.327620086
0.3385113723 -0.4876673268 9.055235e-01 -1.45570480 -0.79342700 -2.246783828
0.3705467203 -0.3524752566 1.637161e+00 -1.42416789 -1.95715568 -2.698192440
-0.8644333630 -1.1077107479 -5.733595e+00 -8.40657920 -7.89644771 -9.776541101
0.2273303752 -3.1314376640 -6.648765e+00 -19.52314101 -18.73710801 -21.807579937
0.4854325096 1.7144170944 6.648700e+00 10.91009459 13.56996522 12.830071677
1.6805094561 0.2924197930 6.206169e+00 5.18966964 1.97734314 4.947310284
-0.1140316870 -0.0717142229 -1.195982e+00 -0.96526229 -2.45006949 -0.268317981
-1.2710050550 -1.2835536461 -8.000787e+00 -11.41866408 -11.65076548 -12.989160807
0.4597305034 -0.6234234980 1.953165e+00 -1.15150593 -3.16160152 -1.215671150
0.0117522548 0.0021047965 1.035826e-01 0.32845935 0.78835057 -0.027749404
-0.9772319719 -0.6712419480 -7.284028e+00 -6.94244873 -7.70208359 -9.082144658
-0.2172175796 -1.5054184505 -4.997603e+00 -12.04452453 -10.49471181 -13.585410345
0.7239057458 0.9186586357 6.248256e+00 8.98196681 8.83851611 10.888475693
-0.0570278637 0.1751870905 7.562913e-01 2.35377956 1.09949071 3.233729108
0.7495607845 0.3768617943 3.817173e+00 4.26174030 2.64958409 5.648029505
-0.5541419866 -0.6050246648 -4.008490e+00 -6.13311903 -6.59229863 -6.258195549
0.8750283950 -0.6432748429 1.108737e+00 -3.23016278 -2.90944399 -4.295310381
-1.5519230303 0.6520192424 -5.692867e+00 0.24537025 0.03221419 -1.325275858
0.3218797569 -0.0205628950 5.662095e-01 0.26312982 -0.24831762 0.923793378
1.0223028246 -0.1437571383 3.609105e+00 2.91571258 3.70699904 3.477633514
-0.1542453546 -1.6773619887 -4.910960e+00 -12.91548478 -13.24395921 -16.493492397
-1.1111306574 -1.9013866345 -1.256779e+01 -17.84293781 -16.54796645 -19.352277394
0.1517019980 1.7265713155 5.032732e+00 13.20344446 12.18065377 15.544010595
1.9876898963 -0.4574685051 6.885957e+00 2.96557038 3.92218209 3.491048054
0.4712385251 0.5952657650 3.960996e+00 6.19083422 5.64507907 8.692647557
-1.4173576752 0.7495381508 -1.700666e+00 2.82146451 2.29821708 2.840828205
-0.1616528277 0.0217318136 -1.639543e+00 -1.14930812 -0.72863322 -1.763055476
-0.2987197733 0.3499710128 2.705690e-01 1.91028043 1.30172216 0.932394669
-0.2279243191 0.2981259937 4.939999e-01 -0.19276043 -1.35821590 -1.256547913
-0.4665682535 1.4165096691 9.775336e-01 6.82517387 7.00348793 7.817082172
1.2414222424 -0.0609489667 5.687666e+00 3.73932792 3.85928610 4.088771190
0.5523550494 -1.0907228628 -1.476495e+00 -6.77124481 -6.41158302 -8.323663696
-1.4700380405 0.2722532832 -5.205911e+00 -2.39809283 -2.50919972 -2.535208848
0.5273721480 -0.5249271337 1.266683e+00 -1.49179824 -1.48500204 -2.326123687
0.5057744336 -0.7822821603 -1.304259e+00 -4.92737661 -5.75243825 -7.591533176
-0.7838726865 1.4406286750 -1.770073e+00 8.77151783 7.93106183 10.554412651
0.1246429457 2.0963497189 6.063845e+00 13.40767226 14.46452678 16.506739542
0.2737209232 -0.2578521772 -9.795734e-01 -1.73652290 -1.36003507 -2.047451006
0.8685068438 -0.0646709775 5.605110e+00 3.01679974 2.94792410 3.728254984
1.0635792599 0.7367630417 8.229573e+00 8.60367528 8.66869670 13.011491118
0.3960131279 -0.3174951965 1.740102e-01 -1.79050635 -1.35812786 -0.804760677
1.5144718528 0.3558083124 7.370280e+00 7.36127788 8.84156836 8.979529158
-1.7646224953 -0.4706194277 -7.932100e+00 -6.54891811 -5.50847824 -10.173108463
0.4067276753 -0.1796581908 1.261121e+00 0.07639745 -0.39748018 -0.201088564
-0.3269035912 0.0349236423 -1.716105e+00 -1.48722387 -2.30182792 -1.713968808
0.1718127601 0.2913581285 2.432961e+00 4.21017845 4.31784048 6.918251736
0.5897199033 0.9717558291 4.215018e+00 8.10195798 9.22225286 9.561332797
0.2042546788 0.1997326588 9.797092e-01 3.28389168 2.43780813 4.452443655
-0.0693438242 1.2065936534 3.242339e+00 8.75694527 10.31654971 9.463275719
-0.2881193059 -0.1839929651 -3.322103e+00 -4.62328321 -3.83919701 -3.367055780
-0.6389914359 1.0940883937 2.937188e+00 8.82102026 9.58856775 10.440754415
0.8112699470 1.3835548894 7.654401e+00 11.45370393 11.46767846 13.801562957
-0.1398680423 -0.7266673760 -3.571909e+00 -7.96073475 -7.93618148 -8.642613139
-0.4252613502 1.3223266422 3.018085e+00 7.83011102 7.44856366 9.689950803
-0.2179417176 1.5721672226 3.979588e+00 9.47086371 9.45005957 9.146715348
1.2395573033 1.0145577790 9.651200e+00 12.52137613 13.33584994 14.503413729
0.3900752395 -0.6833216446 2.331557e-01 -4.42941885 -5.70999969 -5.078192185
-0.7221769674 1.5360628133 8.133817e-01 7.34478168 7.29191100 7.941240323
0.4432165243 1.4737446765 7.629120e+00 12.57681120 13.73751010 15.159413003
-0.0971949685 0.7178802202 6.234561e-01 4.18099013 4.59797904 6.230804950
0.3147755482 0.3817126892 6.635930e-01 3.02751790 4.37668076 0.152796310
-0.7274781220 -0.5495794635 -4.480586e+00 -4.73870127 -3.56145277 -7.305419171
-0.0718319239 -1.6078229469 -5.586347e+00 -11.20034329 -9.47587863 -13.932828820
-0.1473332048 0.0951459195 -1.785399e+00 0.23865928 0.67264551 -0.329057343
0.9787187360 0.6171922294 7.026622e+00 7.96630939 10.19025167 8.534038446
-0.0094822641 -0.4364152043 -2.170140e+00 -3.83999207 -2.39422013 -4.833370913
0.9431434297 -0.8888917906 2.654795e+00 -2.92410909 -3.51770308 -3.030016457
1.4743275390 0.2020340658 6.562542e+00 4.39400114 5.90727187 4.359381706
-0.5232951649 0.2469592585 4.533876e-01 -1.33420444 -0.92663384 -0.959536001
0.5343162431 -0.3937726998 -2.415599e-01 -2.94598037 -4.28939263 -5.048981424
0.8819432184 -0.7139561286 2.723559e-01 -3.74773849 -3.65393943 -5.378020320
0.5808536524 1.3309737941 8.344649e+00 13.17652263 14.38020502 15.698434485
0.2184610929 -1.4521838200 -3.623198e+00 -10.11465381 -10.06732194 -13.440864407
0.6087836906 0.9989967867 5.738169e+00 9.86582291 9.94558113 11.429593895
-1.0523435786 1.1625914786 -1.450432e+00 4.74871964 3.25896435 5.615644168
0.0924795153 -0.3338510396 -7.537848e-01 -1.54480594 -1.70745823 -2.614213925
-0.1118869715 -0.1543567218 -1.692336e+00 -2.79841356 -1.48394521 -4.511789014
-0.3563297845 -0.6637914791 -3.205491e+00 -8.01820600 -8.27333217 -9.590720475
0.3125286255 -1.8045019419 -3.477753e+00 -9.65775788 -10.10862972 -11.232131928
-0.1690149156 3.3750493800 1.020016e+01 23.37203172 25.08781851 28.010187984
0.6090337992 -1.5883875599 -1.357443e+00 -10.99251320 -11.29345526 -12.501214434
-0.0259828690 -0.6253904822 -1.160821e+00 -2.10425632 -2.52241281 -2.393559147
-2.0268051640 0.9311028250 -3.430509e+00 2.92832353 2.78208966 3.807696994
-1.3404745999 0.0388582596 -5.692692e+00 -4.24944961 -4.96078745 -5.073687100
